"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3678","https://t.co/HyIgbCOJe1
U.S. lawmakers reject Trump’s plan of withdrawing troops from Germany in the final version… https://t.co/6fJCoxaGaq",FALSE,1,NA,2020-12-04 18:05:20,TRUE,NA,"1334921745124392960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IndIndependent",0,FALSE,FALSE,NA,NA
"3679","RT @declassified_ET: Major Allegation From Arizona Hearing: 35,000 Fraudulent Votes; Trump Ballots Switched to Biden?
Watch below: https://…",FALSE,0,NA,2020-12-04 18:04:00,FALSE,NA,"1334921411824119809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DocWashburn",56,TRUE,FALSE,NA,NA
"3680","2⃣
6. There is no round 2 of the virus. 
7. #KyleRittenhouse is a hero and will never step foot in a prison. 
8.… https://t.co/AidVNgHW8Y",FALSE,45,"ThinkinPatriot",2020-12-04 18:03:56,TRUE,"1334921392815439872","1334921394019168256","876216907166236672","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ThinkinPatriot",18,FALSE,FALSE,NA,NA
"3681","RT @StoryHaikuTanka: @ericcoliu ""you're fired""
my Mexican parrot
lifts up its voice

https://t.co/goFsGt507z #senryu #haiku #poetry #microp…",FALSE,0,NA,2020-12-04 18:03:33,FALSE,NA,"1334921298699558918",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ksjdreams",5,TRUE,FALSE,NA,NA
"3682","Mw when I see 'DONALD TRUMP WON' trending on Twitter
#DonaldTrump #BiggestLoserTrump #BiggestLoser… https://t.co/bCjM3GcxhE",FALSE,1,NA,2020-12-04 18:03:31,TRUE,NA,"1334921287055990784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heycallmeayush",0,FALSE,FALSE,NA,NA
"3683","@ArtuBear @thebitcoinrabbi I dump all my #fiat #Currency as soon as I get it
Dirty #dollsrs used by scammers .....m… https://t.co/kiWPR2lFwq",FALSE,0,"ArtuBear",2020-12-04 18:03:12,TRUE,"1334785459667537921","1334921209482522630","821874358813650945","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Graham__Hannah",0,FALSE,FALSE,NA,NA
"3684","RT @MauryaBuchanan: @semperdiced This is what happens when the court has an open bar. #IvankaForPrison #AmericaOrTrump #AMERICAISBACK #Amer…",FALSE,0,NA,2020-12-04 18:02:42,FALSE,NA,"1334921083280125952",NA,"<a href=""https://missionimproxyble.com"" rel=""nofollow"">My1stNewApp</a>","MImproxyble",1,TRUE,FALSE,NA,NA
"3685","This is what happens when your court has an open bar. #joke #Giuliani #2020Election #AmericaOrTrump… https://t.co/30jNabcQIZ",FALSE,2,NA,2020-12-04 18:02:21,TRUE,NA,"1334920996218925058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MauryaBuchanan",0,FALSE,FALSE,NA,NA
"3686","Entry level blunder as @POTUS by @realDonaldTrump was: Neglecting globally alarming #ClimateChange threat.
Exit lev… https://t.co/bKQrftbIjG",FALSE,1,NA,2020-12-04 18:01:55,TRUE,NA,"1334920885803786240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NIRUPAMACHARJE1",0,FALSE,FALSE,NA,NA
"3687","RT @SocialPowerOne1: Trump threatens to hold military pay hostage unless he can punish Twitter https://t.co/xFaBMNM7fu #National #DonaldTru…",FALSE,0,NA,2020-12-04 18:01:53,FALSE,NA,"1334920876790345728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meisey1933",14,TRUE,FALSE,NA,NA
"3688","Dr Vivek set to return as Surgeon General in Biden's America #JoeBiden #Coronavirus #DrVivekMurthy #DonaldTrump https://t.co/ZbAy3HOiaa",FALSE,0,NA,2020-12-04 18:00:43,FALSE,NA,"1334920585986469888",NA,"<a href=""https://hocalwire.com"" rel=""nofollow"">Hocalwire Social Share</a>","TheHansIndiaWeb",0,FALSE,FALSE,NA,NA
"3689","While #DonaldTrump has yet to concede, his Mar-a-Lago Club home in Palm Beach, FL, will be done with renovations ju… https://t.co/dlZEd1LTw8",FALSE,1,NA,2020-12-04 18:00:40,TRUE,NA,"1334920572309024768",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","OKMagazine",0,FALSE,FALSE,NA,NA
